arm,prompt_id,sparsity,intervention_kind,purpose,representation,pool,score,selection_rule,n_cells,jaccard_median,jaccard_iqr,recall_median,spearman_rho_vs_exact_median,swaps_per_query_block_median,frac_query_blocks_changed_median,frac_decisions_changed_median,frac_cells_mask_identical_to_deployed,changed_pair_gap_fp64_median,reference_margin_norm_fp64_median,rel_l2_median,cosine_median,sparsification_error_median,wrong_mask_excess_median,wrong_mask_excess_iqr,signed_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_median,abs_wrong_mask_over_sparsification_p90,frac_cells_arm_worse_than_deployed,random_matched_excess_median,isolation_ratio_abs,frac_cells_random_worse_than_arm,representation_saturation_frac_median,deployed_score_ties_median,exact_ties_fp64_total,selector_budget_violating_rows_total,selector_budget_violating_frac_max,pool_semantics,score_semantics,select_semantics
VB_FP32,p04,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9937885817261608,0.005041063147762093,0.9968846153846154,0.9999999994657458,0.3894230769230769,0.3605769230769231,0.0012481508875739646,0.0,0.0008040969226469916,0.0008332509353356908,0.19767455011606216,0.982464075088501,0.19740910828113556,0.00012953951954841614,0.00026231445372104645,0.0006996989682578885,0.0007337249798766352,0.002363892286625875,0.8629629629629629,-0.0003453493118286133,2.6659764760014952,0.3365740740740741,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p04,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9895743711726301,0.006839808859369523,0.9947598697598697,0.9999999994657458,0.3301282051282051,0.3125,0.00105810322156476,0.0,0.001017492599924,0.0013032289814614642,0.2779788672924042,0.9675535261631012,0.2775108963251114,0.00028099119663238525,0.0005613230168819427,0.0010258237268329364,0.0010679608118993092,0.003344792447739946,0.8886574074074074,-0.0009645074605941772,3.4325184281699106,0.29189814814814813,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p04,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9847920083494857,0.00975260612077622,0.9923377403846154,0.9999999994657458,0.24519230769230768,0.23717948717948717,0.0007858727810650888,0.0,0.001159237225593177,0.002138433722699777,0.3468366265296936,0.9523391425609589,0.34619317948818207,0.0004477500915527344,0.0008505582809448242,0.0012963950168893706,0.0013532932012372272,0.004192293369122267,0.8902777777777777,-0.0017435550689697266,3.8940362087326945,0.2636574074074074,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p05,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9934064249022464,0.005929209331714147,0.9966923076923077,0.9999999994063842,0.41346153846153844,0.3814102564102564,0.0013251972386587772,0.0,0.0008755568296399581,0.0008251885081836032,0.1694384589791298,0.9869432747364044,0.16921859979629517,0.00017980486154556274,0.00031572580337524414,0.0011381342229320104,0.0011678013476466003,0.003139612222707499,0.9171296296296296,-0.0002059340476989746,1.1453196867360047,0.38819444444444445,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p05,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9889200880321772,0.008240094583136015,0.994429181929182,0.9999999994063842,0.35096153846153844,0.328525641025641,0.0011248767258382644,0.0,0.00108029146545614,0.0012665848812426499,0.2499847412109375,0.9733259677886963,0.24947474896907806,0.0003648512065410614,0.0006956979632377625,0.0016315070913509424,0.0016534669545206669,0.0047017881376043924,0.9300925925925926,-0.0007407665252685547,2.0303249982131737,0.34375,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p05,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9838553451050611,0.011611080515422367,0.9918619791666667,0.9999999994063842,0.26041666666666663,0.2516025641025641,0.0008346688034188035,0.0,0.0012151421764457692,0.002076267647233391,0.3129686266183853,0.9600237011909485,0.31253038346767426,0.0005155950784683228,0.0009388662874698639,0.0017783540685965779,0.0018117341628636646,0.005092750398304008,0.9171296296296296,-0.0012776926159858704,2.4780931186959916,0.32523148148148145,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p06,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9938268055491107,0.005066717327311565,0.9969038461538462,0.9999999994558519,0.3870192307692307,0.358974358974359,0.0012404462524654833,0.0,0.0007865334899978706,0.0008288105597913729,0.21360892057418823,0.9800215363502502,0.21330200135707855,0.00014900416135787964,0.0002647973597049713,0.0007315654388291438,0.0007960717293085558,0.00238694155708139,0.8564814814814815,-0.0003864988684654236,2.5938796939846993,0.3435185185185185,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p06,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9895491987951514,0.006940745972149331,0.994747150997151,0.9999999994558519,0.33092948717948717,0.3125,0.0010606714332675872,0.0,0.0010108090387755076,0.001283386818593608,0.2985922247171402,0.9637080430984497,0.2981490343809128,0.00029809772968292236,0.0005679670721292496,0.0010562283234955667,0.0011274733989120023,0.00354481918752366,0.8689814814814815,-0.0010431483387947083,3.4993501624593852,0.2949074074074074,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p06,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.984594742334642,0.01024262467257242,0.9922375801282052,0.9999999994558519,0.24839743589743588,0.2403846153846154,0.0007961456278763971,0.0,0.0011398147557730425,0.002080408652207129,0.36968815326690674,0.9471822679042816,0.36923445761203766,0.00046074390411376953,0.0009278617799282074,0.001287971925567232,0.001399766790931462,0.004288743716156284,0.8629629629629629,-0.0018959492444992065,4.114974126778784,0.26666666666666666,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p07,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9927189116689021,0.006974571136239671,0.9963461538461539,0.9999999993569162,0.4567307692307692,0.41025641025641024,0.00146388067061144,0.0,0.00100737408316215,0.0008497264859377683,0.2109062299132347,0.9792095422744751,0.21059146523475647,0.00022962689399719238,0.0004332456737756729,0.0012924104087060231,0.001309772531188823,0.004030341847256045,0.9208333333333333,-0.0005168765783309937,2.2509409474367295,0.29976851851851855,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p07,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9877133105802047,0.010338362868576811,0.9938186813186813,0.9999999993569162,0.3894230769230769,0.3573717948717949,0.0012481508875739646,0.0,0.0012219868592886905,0.0012854724620193713,0.3329578638076782,0.9515488147735596,0.3326541930437088,0.0005071423947811127,0.000999990850687027,0.0017559601886409637,0.0017890070752888444,0.006215498036590221,0.9291666666666667,-0.002146199345588684,4.2319462298453745,0.2298611111111111,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p07,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9819354838709677,0.014631730647882923,0.9908854166666666,0.9999999993569162,0.29166666666666663,0.27724358974358976,0.0009348290598290599,0.0,0.001345184567985973,0.0020518228098484487,0.4050765633583069,0.9298078715801239,0.4043515473604202,0.0006601810455322266,0.00127430260181427,0.0018881450061458095,0.0019328597461861713,0.0065345013071100525,0.9180555555555555,-0.003871142864227295,5.863759479956663,0.20810185185185184,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p08,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9939159998977479,0.004685940224826157,0.996948717948718,0.9999999994756392,0.3814102564102564,0.3541666666666667,0.0012224687705456936,0.0,0.0008067619149689849,0.0008564789877889672,0.22134288400411606,0.9780329167842865,0.2211449071764946,0.00011540204286575317,0.00023315474390983582,0.0005582564512571437,0.0006235635384527937,0.001992410629386903,0.8131944444444444,-0.0005257204174995422,4.555555555555555,0.2851851851851852,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p08,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9895743711726301,0.006639308529263643,0.9947598697598697,0.9999999994756392,0.3301282051282051,0.3125,0.00105810322156476,0.0,0.0010350855699065124,0.0013042710279578037,0.303927019238472,0.9611460268497467,0.30331985652446747,0.00023242831230163574,0.0005391351878643036,0.000806573580262859,0.0008814516040653221,0.0031992813752055606,0.8293981481481482,-0.0014681220054626465,6.316450827029106,0.23194444444444445,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p08,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.984594742334642,0.009849650860755843,0.9922375801282052,0.9999999994756392,0.24839743589743588,0.2387820512820513,0.0007961456278763971,0.0,0.0011577731299950238,0.002111601970547155,0.36723653972148895,0.9454435706138611,0.3667117804288864,0.00039158761501312256,0.0008221324533224106,0.00107276445196758,0.001162095994019861,0.003872915950243922,0.8557870370370371,-0.0025245994329452515,6.447087027664675,0.2074074074074074,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p09,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9935083190635623,0.005777115446431891,0.9967435897435898,0.9999999994459584,0.40705128205128205,0.37419871794871795,0.0013046515450361605,0.0,0.0008824943424260876,0.0008543472024638636,0.19681675732135773,0.9824336767196655,0.19661778956651688,0.0001666247844696045,0.00028300657868385315,0.0008875682790651375,0.0009226850050741556,0.0027879216938753826,0.8893518518518518,-0.00039343535900115967,2.3612055088535144,0.3388888888888889,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p09,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9888697763836891,0.007990688023629122,0.9944037444037443,0.9999999994459584,0.35256410256410253,0.3301282051282051,0.0011300131492439185,0.0,0.0011084030451047962,0.0013060027830985514,0.28423909842967987,0.9654636681079865,0.2836446613073349,0.000380784273147583,0.0007328204810619354,0.0014026423783353738,0.0014288543593424497,0.0044528244241118205,0.9043981481481481,-0.0012877285480499268,3.381779760507161,0.2847222222222222,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p09,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9838060702399285,0.011609927897967554,0.9918369391025641,0.9999999994459584,0.26121794871794873,0.2516025641025641,0.0008372370151216305,0.0,0.0012473398822922504,0.002116150922193984,0.3580634742975235,0.9477598071098328,0.3576381057500839,0.0005379170179367065,0.001041751354932785,0.0015710773800502716,0.0016235958400933656,0.00508933821817454,0.8923611111111112,-0.0022744089365005493,4.228178065874401,0.24606481481481482,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p10,0.8,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9938140640576673,0.00514264034735834,0.9968974358974358,0.9999999994459584,0.38782051282051283,0.3605769230769231,0.0012430144641683103,0.0,0.0007825862326072915,0.0008237585746623478,0.19130907952785492,0.9837822020053864,0.19113872200250626,0.00014182180166244507,0.00024341139942407608,0.0007691024446259354,0.0008070445276557906,0.002400374108837838,0.8768518518518519,-0.0002752244472503662,1.940635671132125,0.3729166666666667,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p10,0.9,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9894233445509982,0.007403592826974115,0.9946835571835572,0.9999999994459584,0.3349358974358974,0.3157051282051282,0.0010735124917817225,0.0,0.000989860663031552,0.0012651926104980948,0.26912565529346466,0.9696500301361084,0.2690359801054001,0.00028793513774871826,0.000494442880153656,0.001121505413015953,0.0011570815337629593,0.0034997225441706172,0.8918981481481482,-0.0008450448513031006,2.934844485845883,0.33032407407407405,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VB_FP32,p10,0.95,intervention_b,selector arithmetic raised to fp32,bf16,fp32,fp32,exact_index_order,4320,0.9843975155279503,0.010436491027808525,0.9921374198717948,0.9999999994459584,0.2516025641025641,0.24358974358974358,0.0008064184746877054,0.0,0.0011280989027750046,0.002058497373744323,0.3354294002056122,0.9561200141906738,0.3347241282463074,0.00042600929737091064,0.0007566437125205994,0.0012698423065723176,0.0013637676045473108,0.0040043323389684195,0.8710648148148148,-0.001434721052646637,3.367816292979817,0.3074074074074074,0.0,0.0,0,0,0.0,pool=fp32_values_acc_fp32_valid_token_denominator,score=fp32_values_acc_fp32_tf32_disabled,select=exact_stable_sort_index_order_ties_at_float32
VC_GATE_NVFP4,p01,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999892755161791,0.0,0.0,0.0,1.0,,0.0008585681424010778,0.18001074343919754,0.985014796257019,0.18001074343919754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,326.0,0,48,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p01,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999892755161791,0.0,0.0,0.0,1.0,,0.0012994446882484472,0.2611015737056732,0.9701983034610748,0.2611015737056732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,302.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p01,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999892755161791,0.0,0.0,0.0,1.0,,0.0021088596427138915,0.32723937928676605,0.9552323520183563,0.32723937928676605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,249.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p02,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999892711557499,0.0,0.0,0.0,1.0,,0.0008351908232747366,0.17285160720348358,0.9867823421955109,0.17285160720348358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,324.0,0,48,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p02,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999892711557499,0.0,0.0,0.0,1.0,,0.0012886912384254827,0.25705498456954956,0.9725781083106995,0.25705498456954956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,297.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p02,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999892711557499,0.0,0.0,0.0,1.0,,0.0021243144700614273,0.33039841055870056,0.9574829936027527,0.33039841055870056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,243.5,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p03,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999896799251609,0.0,0.0,0.0,1.0,,0.0008336685779420485,0.17780262231826782,0.9856784343719482,0.17780262231826782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,324.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p03,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999896799251609,0.0,0.0,0.0,1.0,,0.0012806769398954,0.2603085935115814,0.9713067710399628,0.2603085935115814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,299.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p03,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999896799251609,0.0,0.0,0.0,1.0,,0.0020853210010376806,0.33439214527606964,0.9567857682704926,0.33439214527606964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,244.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p04,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999899630063247,0.0,0.0,0.0,1.0,,0.0008332509353356908,0.19740910828113556,0.9824744462966919,0.19740910828113556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,314.0,0,48,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p04,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999899630063247,0.0,0.0,0.0,1.0,,0.0013032289814614642,0.2775108963251114,0.9677035212516785,0.2775108963251114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,287.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p04,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999899630063247,0.0,0.0,0.0,1.0,,0.002138433722699777,0.34619317948818207,0.9526274502277374,0.34619317948818207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,235.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p05,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999891508429006,0.0,0.0,0.0,1.0,,0.0008251885081836032,0.16921859979629517,0.9869786500930786,0.16921859979629517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,328.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p05,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999891508429006,0.0,0.0,0.0,1.0,,0.0012665848812426499,0.24947474896907806,0.9734777808189392,0.24947474896907806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,301.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p05,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999891508429006,0.0,0.0,0.0,1.0,,0.002076267647233391,0.31253038346767426,0.9601978957653046,0.31253038346767426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,246.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p06,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999901237863518,0.0,0.0,0.0,1.0,,0.0008288105597913729,0.21330200135707855,0.9800848960876465,0.21330200135707855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,312.0,0,24,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p06,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999901237863518,0.0,0.0,0.0,1.0,,0.001283386818593608,0.2981490343809128,0.9637621343135834,0.2981490343809128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,288.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p06,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999901237863518,0.0,0.0,0.0,1.0,,0.002080408652207129,0.36923445761203766,0.9473205506801605,0.36923445761203766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,237.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p07,0.8,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999883392364485,0.0,0.0,0.0,1.0,,0.0008497264859377683,0.21059146523475647,0.9792725443840027,0.21059146523475647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,345.0,0,36,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p07,0.9,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999883392364485,0.0,0.0,0.0,1.0,,0.0012854724620193713,0.3326541930437088,0.9517916142940521,0.3326541930437088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,320.0,0,0,0.0,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
VC_GATE_NVFP4,p07,0.95,non_routing_control,gate_compress quantized to NVFP4; must NOT change the mask (falsifies the gate map if it does),bf16,kernel,kernel,kernel,4320,1.0,0.0,1.0,0.9999883392364485,0.0,0.0,0.0,1.0,,0.0020518228098484487,0.4043515473604202,0.9301071465015411,0.4043515473604202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,265.0,0,12,0.00013354700854700856,pool=kernel_fused_block_mean_bf16_read_fp32_acc_bf16_write,score=kernel_bf16_torch_matmul_acc_fp32_bf16_out,select=kernel_fused_topk_mask_fp32_bisect_index_order_ties
